"cz20","exposure_pp","unemp_rate_pct","bv_quadrant","bv_pvalue","bv_label"
"47",0.735292671230826,8.06633671963185,"LH (low expo, high-unemp neighbors)",0.00700700700700701,"LH (low expo, high-unemp neighbors)"
"470",1.19799483154216,4.1966449924974,"HL (high expo, low-unemp neighbors)",0.622622622622623,"Not significant"
"471",0.831445151403667,4.68839250819229,"HH (high expo, high-unemp neighbors)",0.741741741741742,"Not significant"
"472",0.629361829446377,4.76624929214119,"LL (low expo, low-unemp neighbors)",0.740740740740741,"Not significant"
"473",1.56339912235393,4.30223759593557,"HH (high expo, high-unemp neighbors)",0.214214214214214,"Not significant"
"474",1.27554870536417,3.79455509632627,"HL (high expo, low-unemp neighbors)",0.654654654654655,"Not significant"
"475",0.628879629069338,4.69259754174341,"LH (low expo, high-unemp neighbors)",0.33033033033033,"Not significant"
"476",0.241873677648543,4.47986879402368,"LL (low expo, low-unemp neighbors)",0.616616616616617,"Not significant"
"477",0.708078326858663,6.88648486419383,"LH (low expo, high-unemp neighbors)",0.146146146146146,"Not significant"
"478",0.254107461520162,6.91961434823918,"LH (low expo, high-unemp neighbors)",0.104104104104104,"Not significant"
"479",0.566406391105644,3.1669561914943,"LL (low expo, low-unemp neighbors)",0.132132132132132,"Not significant"
